district_code,avg_english_sat,avg_math_sat,avg_sat_total,avg_teacher_salary,expenditure_per_pupil,grad_rate,percent_enrolled_asian,percent_enrolled_black,percent_enrolled_female,percent_enrolled_latino,percent_enrolled_male,percent_enrolled_multiracial,percent_enrolled_other,percent_enrolled_white,state,student_total
175902,492.0,459.0,951.0,46485.0625,10213316.0,98.2,0.0,0.0,47.018348623853214,33.25688073394495,52.981651376146786,5.389908256880735,0.0,61.353211009174316,TX,872.0
175903,448.0,429.5,871.5,55837.0,65798748.0,84.1,0.0,15.854887470607995,48.33725226738327,53.32549546523345,51.66274773261673,3.5942223715149475,3.3254954652334563,23.899899227410145,TX,5954.0
175903,448.0,429.5,871.5,55837.0,65798748.0,85.0,0.0,15.854887470607995,48.33725226738327,53.32549546523345,51.66274773261673,3.5942223715149475,3.3254954652334563,23.899899227410145,TX,5954.0
176901,443.0,429.0,872.0,55735.71428571428,4194535.0,87.5,0.0,27.77777777777778,48.61111111111111,0.0,51.388888888888886,0.0,0.0,72.22222222222221,TX,216.0
176901,443.0,429.0,872.0,55735.71428571428,4194535.0,87.5,0.0,27.77777777777778,48.61111111111111,0.0,51.388888888888886,0.0,0.0,72.22222222222221,TX,216.0
176903,483.0,479.0,961.0,53533.333333333336,6937259.0,97.6,0.0,0.0,46.36542239685658,5.893909626719057,53.63457760314342,0.0,0.0,94.10609037328095,TX,509.0
176903,483.0,479.0,961.0,53533.333333333336,6937259.0,97.6,0.0,0.0,46.36542239685658,5.893909626719057,53.63457760314342,0.0,0.0,94.10609037328095,TX,509.0
177903,474.0,485.0,959.0,57806.46666666667,3942004.0,100.0,0.0,0.0,38.28125,13.28125,61.71875,0.0,0.0,86.71875,TX,128.0
177903,474.0,485.0,959.0,57806.46666666667,3942004.0,100.0,0.0,0.0,38.28125,13.28125,61.71875,0.0,0.0,86.71875,TX,128.0
178902,513.0,538.0,1050.0,56151.3125,18393853.0,95.8,0.0,0.0,47.84722222222222,87.29166666666667,52.15277777777778,0.0,0.0,12.708333333333332,TX,1440.0
178902,513.0,538.0,1050.0,56151.3125,18393853.0,97.5,0.0,0.0,47.84722222222222,87.29166666666667,52.15277777777778,0.0,0.0,12.708333333333332,TX,1440.0
178903,482.0,477.0,958.5,56302.6,44324862.0,93.9,0.3119313750974786,1.1437483753574214,46.789706264621785,64.77774889524305,53.21029373537821,1.0657655315830517,0.0,32.700805822719005,TX,3847.0
