district_code,avg_english_sat,avg_math_sat,avg_sat_total,avg_teacher_salary,expenditure_per_pupil,grad_rate,percent_enrolled_asian,percent_enrolled_black,percent_enrolled_female,percent_enrolled_latino,percent_enrolled_male,percent_enrolled_multiracial,percent_enrolled_other,percent_enrolled_white,state,student_total
300733000260000,432.9,405.1,838.0,56443.0,12213.53,83.3,0.0,5.0,49.85,2.3,50.15,8.3,0.0,83.8,IL,1363.75
300771000260000,438.3,410.3,848.6,46499.0,16332.33,96.8,0.0,9.5,48.96,0.0,51.04,5.8,0.0,83.0,IL,345.375
300771010260000,420.3,389.7,810.0,50785.0,23703.94,66.0,0.0,52.2,51.74,0.0,48.26,10.7,0.0,36.1,IL,446.0
300910170220000,462.0,445.8,907.8,48902.0,14820.78,85.1,0.0,0.0,48.39,27.6,51.61,2.2,0.0,70.0,IL,472.0
300910660220000,444.7,415.3,860.0,43413.0,13724.02,73.3,0.0,0.0,51.49,4.2,48.51,0.0,0.0,92.0,IL,240.5
300910810160000,460.3,437.7,898.0,63989.0,14043.72,86.3,0.0,2.0,47.48,7.1,52.52,2.0,0.0,87.9,IL,517.6
300910840260000,442.8,423.3,866.1,47939.0,13381.69,65.2,0.0,0.0,46.67,0.0,53.33,0.0,0.0,96.7,IL,276.5
310450460220000,454.6,441.1,895.7,75748.0,14953.33,85.5,8.5,6.2,48.96,56.4,51.04,3.3,1.2000000000000002,24.4,IL,35331.9
310451010220000,533.5,531.5,1065.0,83322.0,17619.57,93.3,2.6,4.1,48.16,12.4,51.84,3.3,0.0,77.3,IL,5122.125
310451290220000,459.8,442.9,902.7,71176.0,15696.7,89.0,3.4,10.8,48.76,61.3,51.24,2.5,0.30000000000000004,21.6,IL,11082.6
310451310220000,422.4,407.3,829.7,73030.0,17511.11,86.6,0.6,7.2,48.68,87.7,51.32,1.4,0.5,2.6,IL,12681.95
310453000260000,485.8,472.9,958.7,66125.0,13900.53,95.9,5.3,4.9,48.75,41.4,51.25,3.5,0.30000000000000004,44.6,IL,20333.0
310453010260000,527.3,526.5,1053.8,60394.0,12453.51,96.2,13.3,2.1,47.1,18.7,52.9,3.9,0.0,61.8,IL,4651.9
310453020260000,500.1,493.4,993.5,72421.0,17006.64,93.9,1.9,2.3,48.4,14.0,51.6,3.7,0.0,77.9,IL,3900.25
310453030260000,538.7,539.7,1078.4,72057.0,16632.61,92.8,7.5,1.4,48.5,13.6,51.5,3.9,0.5,73.2,IL,11652.66
310453040260000,549.1,548.1,1097.2,77628.0,16896.19,97.0,4.1,0.9,47.86,9.7,52.14,1.7,0.0,83.4,IL,5093.5
320380030260000,451.3,447.5,898.8,49273.0,17664.0,100.0,0.0,0.0,47.22,7.5,52.78,0.0,0.0,88.4,IL,266.75
320380040260000,492.2,459.6,951.8,49452.0,13214.73,83.3,0.0,0.0,49.9,7.3,50.1,3.1,0.0,89.1,IL,941.65
320380060260000,467.7,445.0,912.7,47791.0,13230.1,100.0,0.0,0.0,49.64,5.7,50.36,0.0,0.0,92.0,IL,254.75
320380090260000,467.4,455.3,922.7,58780.0,15116.26,84.7,0.0,1.9,46.32,12.8,53.68,2.7,0.0,81.6,IL,868.265
320380100260000,450.4,433.9,884.3,47689.0,14641.72,94.0,0.0,0.0,47.29,31.6,52.71,3.0,0.0,64.4,IL,877.5
320381240260000,484.9,478.4,963.3,57299.0,16319.2,87.2,0.0,2.0,44.29,4.5,55.71,4.5,0.0,88.6,IL,508.78
320460010260000,458.6,435.4,894.0,53436.0,15272.46,82.3,0.0,14.6,49.7,31.4,50.3,4.0,0.0,49.4,IL,965.0
320460020260000,484.6,496.5,981.1,50591.0,12957.05,95.2,0.0,0.6,48.38,2.6,51.62,2.8,0.0,93.5,IL,1692.92
320460050260000,476.8,455.5,932.3,48609.0,11650.93,90.9,0.7,2.1,48.04,9.2,51.96,4.2,0.0,83.3,IL,1875.14
320460060260000,498.6,460.0,958.6,49705.0,13550.42,92.6,0.0,0.0,51.32,6.9,48.68,10.0,0.0,83.1,IL,439.005
320461110250000,422.1,401.2,823.3,57290.0,13798.85,61.0,0.5,47.4,49.41,31.4,50.59,2.9,0.0,17.7,IL,4800.475
320463020160000,457.7,434.6,892.3,62511.0,24390.65,92.0,0.0,25.6,41.94,29.4,58.06,10.0,0.0,34.4,IL,193.25
320463070160000,483.2,455.1,938.3,66576.0,14012.24,88.5,1.7,9.7,47.58,15.3,52.42,5.0,0.0,68.1,IL,1944.5
330362350260000,441.4,386.9,828.3,47027.0,11643.71,83.6,0.0,0.0,47.18,2.6,52.82,3.7,0.0,92.9,IL,762.0
330482020260000,462.4,451.8,914.2,55431.0,13105.77,76.7,0.0,0.0,49.01,3.9,50.99,3.8,0.0,91.9,IL,957.55
330482050260000,457.6,434.5,892.1,61814.0,11948.96,83.3,0.3,17.5,48.88,11.4,51.12,13.6,0.0,57.2,IL,3877.19
330482080260000,468.6,430.2,898.8,52707.0,13446.68,88.7,0.0,0.0,48.21,4.8,51.79,2.4,0.0,92.1,IL,624.0
330482100260000,481.3,436.3,917.6,58427.0,18189.14,100.0,0.0,0.0,47.12,0.0,52.88,0.0,0.0,93.7,IL,278.175
330482760260000,457.7,401.4,859.0999999999999,48292.0,12936.98,84.6,0.0,0.0,48.95,5.4,51.05,5.4,0.0,87.9,IL,897.0
330664040260000,469.6,457.9,927.5,54968.0,13095.96,89.0,0.0,0.9,49.19,2.0,50.81,3.0,0.0,93.1,IL,1245.95
330942380260000,453.4,437.3,890.7,47796.0,11607.75,80.8,3.8,4.4,49.88,27.6,50.12,5.6,0.0,58.2,IL,1583.6
330943040260000,465.6,455.2,920.8,51200.0,13130.5,84.3,0.0,0.0,49.74,5.3,50.26,3.8,0.0,89.2,IL,960.07
340490600260000,418.6,402.4,821.0,69289.0,18194.72,74.0,1.3,12.8,48.16,80.1,51.84,1.9,0.9,3.0,IL,13924.7
340490950260000,560.4,546.2,1106.6,79365.0,16198.53,96.2,9.4,1.1,48.84,8.4,51.16,2.5,0.6,77.8,IL,5498.95
340491130170000,564.5,560.5,1125.0,121689.0,30364.96,94.2,3.6,1.6,48.36,18.0,51.64,3.3,0.0,73.4,IL,3354.0
340491150160000,571.3,570.0,1141.3,119336.0,31533.82,98.1,4.5,1.7,49.44,9.5,50.56,5.0,0.0,79.1,IL,1455.335
340491160260000,434.9,417.9,852.8,73774.0,18162.21,86.7,1.0,7.6,48.25,78.0,51.75,2.3,0.4,10.6,IL,6459.45
340491170160000,501.9,486.4,988.3,68630.0,21223.34,94.5,3.0,3.9,48.65,14.0,51.35,2.9,0.0,75.8,IL,2596.71
340491180260000,502.6,478.4,981.0,73058.0,16491.36,87.4,3.1,1.5,46.93,30.9,53.07,3.7,0.0,60.7,IL,4211.05
340491200130000,497.7,477.3,975.0,99178.0,18961.0,91.0,4.8,2.1,48.92,47.6,51.08,6.0,0.0,39.4,IL,2212.0
340491210170000,497.9,483.4,981.3,99907.0,17223.93,93.3,10.5,11.2,49.44,36.9,50.56,4.4,0.6,36.4,IL,3830.56
340491240160000,474.5,472.4,946.9,69811.0,17482.67,87.4,4.8,4.8,49.1,29.5,50.9,4.4,0.0,56.1,IL,1820.925
340491250130000,599.1,615.8,1214.9,110692.0,22836.91,96.2,37.6,2.0,49.62,8.2,50.38,2.8,0.0,49.0,IL,4385.955
340491260170000,438.7,410.9,849.5999999999999,67656.0,18123.28,87.5,1.6,27.2,49.84,51.9,50.16,4.2,1.3,13.8,IL,2539.859
340491270160000,526.7,505.6,1032.3000000000002,83651.0,22208.16,91.1,6.5,5.5,47.8,26.9,52.2,5.1,0.0,55.7,IL,2671.1
340491280160000,564.1,564.4,1128.5,118138.0,26490.23,94.5,14.7,2.1,48.37,11.8,51.63,4.2,0.0,66.8,IL,3362.5
340491870260000,404.6,387.8,792.4000000000001,57352.0,19417.9,82.4,0.6,32.4,49.15,47.9,50.85,5.2,2.1,11.8,IL,3438.625
340492200260000,549.6,547.9,1097.5,87363.0,19443.32,94.7,17.1,1.6,49.8,18.3,50.2,4.1,0.3,58.6,IL,8108.0
350500010260000,425.0,419.0,844.0,50893.0,16048.0,85.7,0.0,0.0,45.23,13.0,54.77,0.0,0.0,86.6,IL,242.5
350500020260000,469.3,438.7,908.0,69645.0,18361.07,84.0,0.0,0.0,49.23,9.6,50.77,3.0,0.0,84.6,IL,628.02
350500090260000,447.2,439.2,886.4,50584.0,16519.74,92.1,0.0,0.0,50.53,13.3,49.47,3.2,0.0,83.2,IL,371.0
350500400170000,460.7,429.7,890.4,73489.0,13459.45,79.0,0.0,4.8,52.29,20.3,47.71,5.9,0.0,68.6,IL,798.64
350501200170000,477.7,442.3,920.0,61602.0,15729.83,80.7,1.0,3.3,49.75,18.8,50.25,4.0,0.0,72.6,IL,1183.07
350501400170000,472.6,440.3,912.9000000000001,63030.0,16150.42,77.6,0.0,2.4,48.37,15.6,51.63,3.4,0.0,77.6,IL,1243.075
350501600170000,482.7,464.4,947.0999999999999,86626.0,30750.46,91.2,0.0,0.0,46.49,9.4,53.51,0.0,0.0,88.8,IL,381.0
350502800170000,469.8,469.9,939.7,69253.0,17266.9,86.5,0.0,0.0,47.26,42.9,52.74,4.8,0.0,50.9,IL,490.8
350590050260000,475.0,448.3,923.3,51948.0,13549.81,78.8,0.0,0.0,51.02,3.3,48.98,0.0,0.0,94.8,IL,525.0
350590070260000,455.0,439.3,894.3,46121.0,7435.53,94.6,0.0,0.0,48.72,5.1,51.28,0.0,0.0,93.2,IL,673.08
350785350260000,484.2,467.0,951.2,53184.0,15537.69,89.7,0.0,0.0,46.96,12.3,53.04,0.0,0.0,86.0,IL,756.6
390550010260000,448.9,430.2,879.0999999999999,49916.0,11937.22,83.8,1.4,3.5,47.1,4.7,52.9,7.6,0.0,82.6,IL,928.0
390550020260000,510.8,471.5,982.3,53844.0,10289.76,95.9,9.8,4.3,48.58,1.8,51.42,2.9,0.0,80.7,IL,1169.75
390550030260000,515.1,503.5,1018.6,61567.0,9556.6,93.8,1.2,2.0,46.99,2.0,53.01,2.9,0.0,91.6,IL,2385.75
390550090260000,456.6,451.4,908.0,55774.0,13464.35,88.9,0.0,0.0,47.2,1.6,52.8,2.3,0.0,93.6,IL,648.465
390550110260000,506.0,442.6,948.6,59977.0,9903.74,92.0,1.3,3.0,48.29,3.5,51.71,6.0,0.0,86.1,IL,984.5
390550150260000,469.0,446.9,915.9,52706.0,9775.98,92.2,0.0,0.0,49.74,2.2,50.26,3.4,0.0,93.1,IL,959.205
390550610250000,426.9,399.7,826.5999999999999,54438.0,15521.68,69.8,1.0,49.0,48.62,4.9,51.38,13.7,0.2,31.1,IL,7898.74
390740050260000,439.1,399.6,838.7,43385.0,13717.38,78.6,0.0,0.0,52.38,0.0,47.62,5.3,0.0,89.8,IL,288.5
390740250260000,511.3,482.4,993.7,53473.0,10727.57,98.4,1.1,1.8,48.83,1.3,51.17,2.2,0.0,93.6,IL,1611.5
390740570260000,501.4,447.9,949.3,46068.0,18523.24,87.5,0.0,0.0,50.87,0.0,49.13,0.0,0.0,89.3,IL,174.69
390741000260000,476.4,455.3,931.7,51264.0,12750.25,92.7,0.0,0.0,50.43,0.0,49.57,2.7,0.0,93.7,IL,453.78
400070400260000,454.7,451.4,906.0999999999999,43250.0,12087.18,80.0,0.0,0.0,46.36,0.0,53.64,3.5,0.0,95.5,IL,502.0
400070420260000,541.3,519.3,1060.6,45960.0,17571.63,100.0,0.0,0.0,56.7,0.0,43.3,0.0,0.0,92.5,IL,109.705
400310010260000,454.0,471.1,925.1,44440.0,12142.6,87.3,0.0,0.0,51.63,4.1,48.37,2.0,0.0,93.7,IL,502.25
400310030260000,429.2,410.2,839.4,41661.0,11595.52,82.7,0.0,0.0,48.2,1.3,51.8,2.3,0.0,95.7,IL,829.675
400310100260000,478.4,444.8,923.2,52649.0,13579.9,90.6,0.0,0.0,49.88,0.0,50.12,0.0,0.0,97.3,IL,399.245
400421000260000,470.1,461.6,931.7,63148.0,12499.44,87.3,0.5,0.8,49.55,2.1,50.45,2.6,0.0,93.7,IL,2437.565
400560010260000,501.1,469.1,970.2,60488.0,11560.93,77.5,0.0,1.0,46.34,1.7,53.66,4.5,0.0,92.2,IL,1279.745
400560020260000,428.6,413.2,841.8,45026.0,16156.28,86.4,0.0,0.0,43.57,0.0,56.43,0.0,0.0,98.5,IL,315.75
400560050260000,492.1,417.1,909.2,58454.0,14312.13,100.0,0.0,0.0,47.83,0.0,52.17,2.5,0.0,97.0,IL,460.62
400560060260000,484.4,463.7,948.0999999999999,62997.0,9463.24,85.9,0.0,0.0,46.13,2.3,53.87,2.5,0.0,94.1,IL,1228.85
400560070260000,474.5,449.3,923.8,62471.0,12833.18,81.4,0.0,0.9,45.18,0.9,54.82,2.0,0.0,95.4,IL,1110.7
400560080260000,450.5,423.1,873.6,57727.0,11996.49,92.5,0.0,0.0,44.97,2.6,55.03,4.5,0.0,91.0,IL,558.525
400560090260000,480.8,483.6,964.4000000000001,58543.0,11744.09,77.1,0.0,1.4,48.68,1.5,51.32,1.6,0.0,94.8,IL,1230.5
400560340260000,473.8,441.4,915.2,50814.0,13943.75,76.1,0.0,0.9,48.4,2.6,51.6,3.7,0.0,92.5,IL,1141.49
410570010260000,447.3,430.6,877.9000000000001,74820.0,14824.05,85.7,0.0,4.4,47.46,3.0,52.54,5.3,0.0,86.3,IL,1681.54
410570020260000,505.3,502.0,1007.3,62459.0,9485.34,95.9,0.7,1.7,48.28,2.0,51.72,3.1,0.0,92.3,IL,4012.0
410570050260000,489.5,487.4,976.9,57731.0,10805.7,92.6,1.6,1.2,49.54,0.5,50.46,0.4,0.7,95.3,IL,2828.0
410570070260000,523.8,511.0,1034.8,57895.0,10986.73,93.0,2.6,7.5,48.82,4.4,51.18,6.4,0.3,78.8,IL,7253.84
410570080260000,475.8,455.5,931.3,61130.0,12659.18,92.4,0.0,3.3,50.97,3.6,49.03,4.5,0.0,88.2,IL,2358.1
410570090260000,431.9,410.0,841.9,70811.0,14869.47,74.1,0.6,18.1,48.14,13.2,51.86,6.0,0.6,61.4,IL,5728.0
410570100260000,464.5,449.5,914.0,63587.0,11710.05,87.3,0.5,13.8,47.25,26.0,52.75,5.5,0.4,53.8,IL,6053.79
410570110260000,468.3,454.0,922.3,57534.0,12872.44,72.3,0.6,30.3,47.98,4.2,52.02,11.9,0.0,52.9,IL,5797.55
410570120260000,397.1,360.3,757.4000000000001,50386.0,18205.09,83.3,0.0,89.8,47.64,4.6,52.36,2.0,0.0,3.6,IL,678.82
410570140160000,444.2,418.3,862.5,61233.0,15396.73,87.6,0.0,8.9,49.72,3.6,50.28,5.3,0.0,81.8,IL,550.5
440630120260000,493.3,483.2,976.5,62979.0,16103.67,90.5,0.7,1.1,47.86,9.6,52.14,2.8,0.0,85.7,IL,1651.06
440630190240000,457.1,441.4,898.5,53760.0,15470.63,72.7,0.0,0.0,47.26,22.6,52.74,0.0,0.0,76.2,IL,403.3
440630500260000,441.0,421.3,862.3,53180.0,14195.53,71.9,0.0,1.0,48.61,70.5,51.39,1.6,0.0,26.5,IL,2566.54
440631540160000,496.3,493.0,989.3,76641.0,17359.47,85.8,0.0,0.0,46.86,26.3,53.14,1.8,0.0,70.2,IL,655.03
